attempt,shard,cell,stage,terminal_state,usage_available,input_tokens,cached_input_tokens,output_tokens,reasoning_output_subset,total_tokens,api_equivalent_usd,uncached_sensitivity_usd,events_sha256
original,r4-s1,fe6e48459fe60e8dda35e77d,1,completed,True,3888,2048,4368,3768,8256,0.0211896000,0.0225720000,cf0090f76e5cb228afeabd1b7c8638a0703d23169bf6c292dd87c129aa71f1b1
original,r4-s1,fe6e48459fe60e8dda35e77d,2,completed,True,4544,0,4620,3985,9164,0.0241980000,0.0241980000,4507dfa20e2cc2b54d94e5f75e347ce7b437bbafec41d9b00881bde5f3109f08
original,r4-s1,588bd9e89948230f6b741c2a,0,completed,True,2586,2048,1836,516,4422,0.0088191000,0.0102015000,6a3d998c509be7d3f4e34467b5ef2815870ce5e3423819c2a85b94376a78ad9d
original,r4-s1,588bd9e89948230f6b741c2a,1,completed,True,3910,2048,1610,1034,5520,0.0087951000,0.0101775000,f06990b5dfdb4e1f16924fd61afb4fdbc26d3f27b8e3ea5eb7e80c23fdca913a
original,r4-s1,588bd9e89948230f6b741c2a,2,completed,True,4542,0,3223,2582,7765,0.0179100000,0.0179100000,fb8cd82a6187051882af1df66181a28326b873fe46a6ed29ee69740c3b88148b
original,r4-s1,6fe2a1dcddf42402c79fd6b7,0,completed,True,2655,2048,3266,3012,5921,0.0153058500,0.0166882500,7562a34a0a762ff523f2b35f23f60764c3532611835fa3b44d7816d162a912a1
original,r4-s1,faa25a21de892c7cfebaaa7a,0,completed,True,2578,2048,2307,1552,4885,0.0109326000,0.0123150000,3624dd4fd0ba1ab350ebf0ac91d070e06507af4ef8047f4218ab1578f8ec025f
original,r4-s1,faa25a21de892c7cfebaaa7a,1,completed,True,3337,2048,826,516,4163,0.0048373500,0.0062197500,d087f586aa82c6724befd8a7061f3960ec04e60563e5f407e1bd9ed7cb7b08f2
original,r4-s1,faa25a21de892c7cfebaaa7a,2,completed,True,3703,2048,3280,2890,6983,0.0161548500,0.0175372500,743eb1bc68f4f6e97b4104a5067d4849c7382b043f0e8d117e882d11a8f56233
original,r4-s1,64ae51d4497ca1026ab7e8c0,0,completed,True,2659,2048,3673,3400,6332,0.0171403500,0.0185227500,e9770877409fa680e6ecd0c291f80dea52df876d03923d13c9420542e72b0345
original,r4-s1,ac69f4be33b36e4aa1e13a77,0,completed,True,2576,2048,2719,1994,5295,0.0127851000,0.0141675000,edb54eedd06bb5c67777e435a02275cbbead3bb6512d4d0b5f305835f7f38739
original,r4-s1,ac69f4be33b36e4aa1e13a77,1,completed,True,3306,2048,2598,2262,5904,0.0127881000,0.0141705000,dc74ebc00f7f90098bfc188099e73c687205c165f311e4ba44ae4b49fb44a23b
original,r4-s1,ac69f4be33b36e4aa1e13a77,2,completed,True,3698,0,2226,1890,5924,0.0127905000,0.0127905000,8ec9258d6fe5d8cf5ca34dd204d320eff00c96d36ce92fbaaa95482b40ec1f89
original,r4-s1,1c47a15c8fc478283bb01718,0,completed,True,2615,2048,2858,2673,5473,0.0134398500,0.0148222500,3d7a03538e835bac8a57b2d5c7246eaaf8e0ec4da567f4a8ed0916c027df878b
original,r4-s1,9270847df1a2a74fb5360c78,0,completed,True,2633,2048,348,188,2981,0.0021583500,0.0035407500,b24da6abe85ea0f6a43f3f0c4f3e86d4c3f06edd031c06c79ea253ff152bb29c
original,r4-s1,4efa26cf0618357c81ef7123,0,completed,True,2594,2048,948,516,3542,0.0048291000,0.0062115000,afe50d05006e18f2bc5b532fcc5bf9a68252d2da8c167218a4d3dfca6c246760
original,r4-s1,4efa26cf0618357c81ef7123,1,completed,True,3031,2048,684,516,3715,0.0039688500,0.0053512500,280a3fcd0d50cce81f630947d98cba7f72ba9c87b59a5a7495d7635a59bb4d62
original,r4-s1,4efa26cf0618357c81ef7123,2,completed,True,3255,2048,681,516,3936,0.0041233500,0.0055057500,a401156e0d2abd94f7de2ce061430a256fa823fc930ed0991398f5cdae64875f
original,r4-s1,28ac5800c0c09926b8fa98ad,0,completed,True,2673,2048,480,235,3153,0.0027823500,0.0041647500,7e9e98362dceaeea1ec106ac99b4f4d8f6befcaa6764244c9ca939f6c2d2c5fd
original,r4-s1,f79ccd28af1bb38205011fce,0,completed,True,2677,2048,795,516,3472,0.0042028500,0.0055852500,2a3fa6e217118334a23dbdb9c2fa62cc9efffc1b8c23f70b26e22989d054b3bc
original,r4-s1,aa208c01c8a6358079810882,0,completed,True,2596,2048,759,130,3355,0.0039801000,0.0053625000,e2dbf0e0a258d52d9d6f5d569a84a0c7837e39a543970d5b8f837d6f5c99561c
original,r4-s1,aa208c01c8a6358079810882,1,completed,True,3229,2048,1104,943,4333,0.0060073500,0.0073897500,93dfa14370f037d5ecddaa079c529e2315de32839fd984adc93d493254785bce
original,r4-s1,aa208c01c8a6358079810882,2,completed,True,3446,2048,384,218,3830,0.0029301000,0.0043125000,bf8d771b13bc1f70901213e2eb18f3d01101d11b53c62f709ddc20b7cfecdec3
original,r4-s1,208442dbcaa5e8b16d409f58,0,completed,True,2660,2048,996,857,3656,0.0050946000,0.0064770000,112e93571e3913d0a9955122f5b06df18649819778fb7249e6eeb5fe30ea076a
original,r4-s1,296340fa26542163b83b0a86,0,completed,True,2583,2048,1324,807,3907,0.0065128500,0.0078952500,7586dfece396327c937a3322ae8de1dcd101a20566c80e353e5b505fb7406605
original,r4-s1,296340fa26542163b83b0a86,1,completed,True,3104,2048,400,297,3504,0.0027456000,0.0041280000,68b89e7a2e589b06cd672bb928d09169a8e5047595d8081bbc96a76dc112db31
original,r4-s1,296340fa26542163b83b0a86,2,completed,True,3263,2048,1715,1575,4978,0.0087823500,0.0101647500,ad900fb941e97e906088fd9f5f70583cd274a86005078dc80ece3d80eaf0fc5a
original,r4-s1,9ace5570afc1547a56e3ca96,0,completed,True,2620,2048,868,757,3488,0.0044886000,0.0058710000,79b4f01efa46c7851651db9896047d81598f647b62c02544a613ed4dea4cdf73
original,r4-s1,1e093fc039b7d8d51fb9a293,0,completed,True,2581,2048,1280,784,3861,0.0063133500,0.0076957500,449b03049f36f0b97b106cba2c9eb678f0b500fb1f8949d22fadfeb88af9a74f
original,r4-s1,1e093fc039b7d8d51fb9a293,1,completed,True,3082,2048,308,201,3390,0.0023151000,0.0036975000,da2ea1340e5a7315eec9036f0ab410d55f224347580e87fd85fd859d69452c6c
original,r4-s1,1e093fc039b7d8d51fb9a293,2,completed,True,3245,2048,366,255,3611,0.0026983500,0.0040807500,eff3c28cc5b37cbcb4d41b86b1c6be8748f15dc36c045c2073fa3dc6a838711e
original,r4-s1,bc125bab384fa43ffaae8faa,0,completed,True,2664,2048,1374,1208,4038,0.0067986000,0.0081810000,9b58388705fa30c4c28b33e2da5efe04ebcd521be2285755fcb3a211222c7380
original,r4-s1,3e9767b0701b340cc2293817,0,completed,True,2644,2048,1732,1552,4376,0.0083946000,0.0097770000,4f2ac854f821a3ea0792fc8833f7639e5920cffb634709ea6537c0f678891908
original,r4-s1,00247b1c1876273b8dc31e29,0,completed,True,2640,2048,810,516,3450,0.0042426000,0.0056250000,a81f73d150b1d48a596407ad024a6e5cf885059374152996f13f48a349ec71cf
original,r4-s1,fecbe887ebaddc4af94910d0,0,completed,True,2600,2048,631,516,3231,0.0034071000,0.0047895000,89a9d42c5eb1f868da3aacee9c6062e547bc41b9bacf129ff55f0b570430ea89
original,r4-s1,5fe13e8e6fa7a784ca41bdee,0,completed,True,2561,2048,1030,516,3591,0.0051733500,0.0065557500,7f349a13e9fb67ce0085176b0ec6babeb9dcaf05f3ca8f5deafe04af4f0eee84
original,r4-s1,5fe13e8e6fa7a784ca41bdee,1,completed,True,3080,2048,660,516,3740,0.0038976000,0.0052800000,4fc73455d9d6a9362f30fa9e0ca3948ba5940ec42a78ab8094637f712387fff3
original,r4-s1,5fe13e8e6fa7a784ca41bdee,2,completed,True,3280,2048,673,516,3953,0.0041061000,0.0054885000,600b2c7c8063e8993c4e89cfd1578630f60eafdb5735d8dc6c898b7deeae3274
original,r4-s1,73dbb31cdf4ac27403e00bf4,0,completed,True,2563,2048,1158,516,3721,0.0057508500,0.0071332500,80757e1835705712a6e3f26d61d7858b678bcc1c6e0551257a6b8d8e550a41a9
original,r4-s1,73dbb31cdf4ac27403e00bf4,1,completed,True,3209,2048,694,569,3903,0.0041473500,0.0055297500,0c62538816ee09ca8c9a5e38195ddd4bd6cd6f8cb60fa8f12bf2e11f403e5bef
original,r4-s1,73dbb31cdf4ac27403e00bf4,2,completed,True,3390,2048,464,339,3854,0.0032481000,0.0046305000,b5282aaa12c82f4cdb8b725d17ef4ac16c3eae494685f9dadf1f711d65896ca0
original,r4-s1,73af0f1d7612d04d697e52ff,0,completed,True,2626,2048,583,410,3209,0.0032106000,0.0045930000,f20dd42d52f51a4a88da8b05ef94a4febbc50590d6c8e73f6091a2ef3828bc65
original,r4-s1,0ab055cd2b40d322b1e0a502,0,completed,True,2666,2048,708,493,3374,0.0038031000,0.0051855000,28f83d7c4d4082a28ef9b00a31ccbc746d8d0830ed97dbf282b8737bd4210cad
original,r4-s1,b0d6e1c745d66ffede619e93,0,completed,True,2589,2048,920,286,3509,0.0046993500,0.0060817500,76cf8f16df6a16463a02667600621192f3117878ae0c4c4c18d2ac8248d515be
original,r4-s1,b0d6e1c745d66ffede619e93,1,completed,True,3227,2048,1064,820,4291,0.0058258500,0.0072082500,a9654ea9c1a5998ac20ffc36ee5a5ba9a2bcc0dd1e3fc2ab56d4fbfd43fb6a92
original,r4-s1,b0d6e1c745d66ffede619e93,2,completed,True,3527,2048,2080,1841,5607,0.0106228500,0.0120052500,14250e0e9ae3a4a1bd2697775adbd6d394e947c16e8638c101fa88b0657b729b
original,r4-s1,bbeaa685e1772947fef7fd3c,0,completed,True,2670,2048,1369,1034,4039,0.0067806000,0.0081630000,279f5d0616b037ed75dfee7d28105f5eb1c92280785079f309fcc8da7d444131
original,r4-s1,dcb306cee6bc121f6ddf8688,0,completed,True,2587,2048,647,73,3234,0.0034693500,0.0048517500,5b392ccf21d2678f284e888089b707678c4cf0da18ee3a918dc5fce710e80de8
original,r4-s1,dcb306cee6bc121f6ddf8688,1,completed,True,3166,2048,504,280,3670,0.0032601000,0.0046425000,0695b834fec2750418036aa7c2f77c5767926050d482de3bc3c599be02ed414a
original,r4-s1,dcb306cee6bc121f6ddf8688,2,completed,True,3446,2048,740,516,4186,0.0045321000,0.0059145000,4a2f85c31b007dc3dd6e7e5fc9af16fe6245a19cbceda1d04adeed8c7c78049e
original,r4-s1,6d368f417055a0e61cca997a,0,completed,True,2636,2048,574,205,3210,0.0031776000,0.0045600000,40bb1f5dde0fb121ea41f01e79462b9c1efdeef16f070bb4f945a9c2e2191f41
original,r4-s1,6b401853fbc712175bddfc57,0,completed,True,2680,2048,1952,1552,4632,0.0094116000,0.0107940000,43cde30bac7583d4dab6fdb73721782bbb27c3bd3c5203dfb1f09ba2477bef16
original,r4-s1,5536455c89817d3220e560c4,0,completed,True,2599,2048,1481,516,4080,0.0072313500,0.0086137500,daad991c3eb076faad8d1e6fa1a49f85a2e6d8b0da445127c64526106da85440
original,r4-s1,5536455c89817d3220e560c4,1,completed,True,3568,2048,957,717,4525,0.0056001000,0.0069825000,94c42b8bb998f00a07f3ac0af1d2291058a17435d50a705eac72e21ba2373bae
original,r4-s1,5536455c89817d3220e560c4,2,completed,True,3864,2048,2670,2387,6534,0.0135306000,0.0149130000,504f7308603593d269ab833c60ba13634c67b2c1b774c212fb94b06421cb167c
original,r4-s1,e93c499726b4467a340e9321,0,completed,True,2597,2048,1014,88,3611,0.0051283500,0.0065107500,136ca0a373795e25bd94f576ee5eb1330772b499af559ff42c534cefe578006c
original,r4-s1,e93c499726b4467a340e9321,1,completed,True,3528,2048,1186,887,4714,0.0066006000,0.0079830000,6440f2e9f0569d3a4cf1290bd7ddc99c7d7587b4bb09bad68db9b480c8752844
original,r4-s1,e93c499726b4467a340e9321,2,completed,True,3883,2048,5270,4821,9153,0.0252448500,0.0266272500,f0015b7ae2a3daf4619d80b264d379ae946d5adea2c0c58d3296332516ba0ece
original,r4-s1,8866c2d271bc52ddadbb454f,0,completed,True,2676,2048,911,516,3587,0.0047241000,0.0061065000,3a253369e081d9c6cf6ab0361cc4a2b4f9d89ed1e232253ff4198756cc4e700e
original,r4-s1,7f756795dfeeff917e73dafe,0,completed,True,2604,2048,549,254,3153,0.0030411000,0.0044235000,0470623b0408c6ec8655325612c59077aec8909a54d584e52f61aeb0022b2f83
original,r4-s1,89b5ec11a8b28db2fb774993,0,completed,True,2567,2048,1218,516,3785,0.0060238500,0.0074062500,51d93ba9d4af7998124d912510630e9bbed48c12c48c2b4ec2952304251ef21b
original,r4-s1,89b5ec11a8b28db2fb774993,1,completed,True,3273,2048,551,383,3824,0.0035518500,0.0049342500,024e8497b0380084085718f36dad4275ab2e17af2992c7790ce404431df18eb5
original,r4-s1,89b5ec11a8b28db2fb774993,2,completed,True,3497,2048,689,516,4186,0.0043408500,0.0057232500,2e15dcba5648f41398178c68412cadcd19d4d85e24853341cd9cd635c053ce69
original,r4-s1,2c8768a06e3ba64c3ddfe461,0,completed,True,2565,2048,1008,379,3573,0.0050773500,0.0064597500,57c7dfbfe00440065547bb6cfe31798eeb5971817472a775ce65a3dcf1f46071
original,r4-s1,2c8768a06e3ba64c3ddfe461,1,completed,True,3199,2048,333,177,3532,0.0025153500,0.0038977500,4a51e4dba6ff972d6003b40d2f1f3d552b08982aef41ac35ab323b185465a06e
original,r4-s1,2c8768a06e3ba64c3ddfe461,2,completed,True,3411,2048,300,144,3711,0.0025258500,0.0039082500,05a0540288f45629462a382219d15ebbd78237d7c9c54939764849634f6a2137
original,r4-s1,42534da60d297dc4df7e7fb5,0,completed,True,2648,2048,1826,1666,4474,0.0088206000,0.0102030000,1f7607a8d2547c4b2e6f9d7a13a8d92e1a97e71f4a77732fae5ff735818a62a6
original,r4-s1,f822faa6ab0673831dbf7842,0,completed,True,2644,2048,675,387,3319,0.0036381000,0.0050205000,2f70c6c5024a6acb69ece478db91b96a7dbb5dc74c753f7ba5c374ca52828d65
original,r4-s1,75e81f4ebe39be52aff6c5e7,0,completed,True,2688,2048,2124,1850,4812,0.0101916000,0.0115740000,4cb3dcd481311b6fd333179e6404a8bc40dd3f5f9244647cbc2d45bdb1e29dae
original,r4-s1,5791d1d05c8221a39167fcd0,0,completed,True,2684,2048,1203,806,3887,0.0060441000,0.0074265000,d77c0d976e4df52f2f7949593a23768d29708617cf360857c29e51f6e38f68ff
original,r4-s1,c0212a4dc71cf37ad6504410,0,completed,True,2644,2048,849,484,3493,0.0044211000,0.0058035000,23c00e155d2858cc8ac8dc3913e6f06ebc393d8f0026d19ce23db99cd293498a
original,r4-s1,fb8680b0039976c4dec5da1e,0,completed,True,2605,2048,995,168,3600,0.0050488500,0.0064312500,d48f24711f869e143909c709fdf32069b25fc286f03632a052024a77d8e3fede
original,r4-s1,fb8680b0039976c4dec5da1e,1,completed,True,3437,2048,881,516,4318,0.0051598500,0.0065422500,c8643cf2575573e78bd7cf36ca19f0accab82ed12c22de926323aa0a3c4e955e
original,r4-s1,fb8680b0039976c4dec5da1e,2,completed,True,3858,2048,795,516,4653,0.0050886000,0.0064710000,744bfc6138b3bc33d21aab735127076c8b5da3b4bbe241c1e1d2c4918c1f4c9b
original,r4-s1,10f34306dd54e33e304beaa4,0,completed,True,2607,2048,1100,303,3707,0.0055228500,0.0069052500,c5f93a6a6b3b647e07405cf05eee094d7460cb850e55f922c89afe4ed20186a4
original,r4-s1,10f34306dd54e33e304beaa4,1,completed,True,3408,2048,718,513,4126,0.0044046000,0.0057870000,1b0c8aa169ed3a1f65e39be4482e404d411aac410d02b56b6301b670ce823d97
original,r4-s1,10f34306dd54e33e304beaa4,2,completed,True,3669,2048,843,634,4512,0.0051628500,0.0065452500,68e01e788434f55fa720ae8979658f7403018de7b6b25be89c5c6a5a3617dffc
original,r4-s1,14b8d1227701661932ac4538,0,completed,True,2757,2048,1531,1034,4288,0.0075748500,0.0089572500,585e4a7f1081da37076919e17a7baf703adee96481422518828c5703da25b8e9
original,r4-s1,cc850ce836d19afc653561b5,0,completed,True,2678,2048,643,75,3321,0.0035196000,0.0049020000,2d74d8e08489f5223f2238c096639ab463bd4fd770e24f79cbc46e1b54e18b5d
original,r4-s1,cc850ce836d19afc653561b5,1,completed,True,3251,2048,2534,2070,5785,0.0124588500,0.0138412500,27d0364527f52cc88a0c4869c9e81b4a09e0d1ab767abddc14a9e31c1547248f
original,r4-s1,cc850ce836d19afc653561b5,2,completed,True,3771,2048,1933,1426,5704,0.0101443500,0.0115267500,1e07ca2c9a7c7c986d1ede97b503690f82fa354a372050b0875ce3a3f831a26a
original,r4-s1,58a57cabced6441651c5e75c,0,completed,True,2680,2048,802,326,3482,0.0042366000,0.0056190000,6c0a9854c7a5812275722cce250b1b21d20b3cd8a9b372eba9261b9150eea5f6
original,r4-s1,58a57cabced6441651c5e75c,1,completed,True,3160,2048,1341,887,4501,0.0070221000,0.0084045000,b11f17ffedbff1b93d62fb0cba9751fe7465078de5293fcbb779bd2fce0266b8
original,r4-s1,58a57cabced6441651c5e75c,2,completed,True,3670,2048,972,516,4642,0.0057441000,0.0071265000,9aa4f4fa1286fee36b08c16fa7e8e94eb42e68595a4d89a45486e94ac0f168fc
original,r4-s1,03bbca3c96e1bb49237a95ff,0,completed,True,2717,2048,819,361,3536,0.0043408500,0.0057232500,c95cf0e2d4875162cb8f31c0e9447be3a948663d7bddfdd6f0e564fe755586a9
original,r4-s1,158ce5a526827204dcb26619,0,completed,True,2761,2048,888,516,3649,0.0046843500,0.0060667500,542cbe8cb7c219c0b4835d029f011036832883cb637a85749e11cb9df4bd7d3f
original,r4-s1,5245009cc83600dfbcbd69b6,0,completed,True,2639,2048,1054,773,3693,0.0053398500,0.0067222500,511cdce174a7bbcc2058ea3dbb55fc24a5a9553d0d576f763773c1f12bad93f5
original,r4-s1,c0dbe42be0fa07d616eb5725,0,completed,True,2560,2048,834,130,3394,0.0042906000,0.0056730000,53408a071997780343176c20809cbba0eb4f6f23e809d0ca348ad8dde5cf126b
original,r4-s1,c0dbe42be0fa07d616eb5725,1,completed,True,3269,2048,247,126,3516,0.0021808500,0.0035632500,ed667fe418555468a09cc8f2663bc13a20f922f6842a64a90407b5ab97e78b98
original,r4-s1,c0dbe42be0fa07d616eb5725,2,completed,True,3446,2048,419,298,3865,0.0030876000,0.0044700000,4cb0fd8bf985e6378f5dfd04fa474080796d3b463848f63fd48105827b5a9d55
original,r4-s1,5842af7b289f002385f0a85c,0,completed,True,2599,2048,395,177,2994,0.0023443500,0.0037267500,ec029d20ebb0bf0e103562fa17731d99fe4b28a0cda1592e8d355aad50b91ecb
original,r4-s1,a0e81bed1832dcffbd1b5851,0,completed,True,2643,2048,1263,1011,3906,0.0062833500,0.0076657500,fc01720ff7d5000d81b656104324fb1ee4fda24f8209e9a1f4288ebd91875ccc
original,r4-s1,7beffc1b88a25ff71b173cda,0,completed,True,2562,2048,781,263,3343,0.0040536000,0.0054360000,fc927678a6344dfb595bca68afefdf60e41eeffbfd611b3710e58b6b1dc64a89
original,r4-s1,7beffc1b88a25ff71b173cda,1,completed,True,3084,2048,298,174,3382,0.0022716000,0.0036540000,0e2ce098e5dd22f56ca58fc72eec95f99c4b96c710af3b0bec935397a5abcee8
original,r4-s1,7beffc1b88a25ff71b173cda,2,completed,True,3264,2048,662,516,3926,0.0040446000,0.0054270000,41de06de5f5f7315edfeffe16d7ce705c1bdca236eb82509a0864f13c3e470a8
original,r4-s1,65dc464d09fcc3ba535e3b9d,0,completed,True,2599,2048,439,266,3038,0.0025423500,0.0039247500,b6b1472902fa7a485b460e45f1d41157932ae42b66a2f85b8b84b8944d0e1e98
original,r4-s1,7e486e0f00e051cd70792a2a,0,completed,True,2562,2048,1168,305,3730,0.0057951000,0.0071775000,0ad2df37133f36f1b6fc877fc2c06d2a87045ac180f9eb7e73150c43f9ace1a0
original,r4-s1,7e486e0f00e051cd70792a2a,1,completed,True,3429,2048,641,516,4070,0.0040738500,0.0054562500,0e31b4edc2247f6dc077baf40cb523474218ca8d2edd453087c603fe5a8ac612
original,r4-s1,7e486e0f00e051cd70792a2a,2,completed,True,3610,2048,1891,1241,5501,0.0098346000,0.0112170000,0bf7b7f70fd6d4945a4aa86b711e3362d73a7266508e9bc74ed2e5eebc2dc324
original,r4-s1,f5faa876ffa13ab8e9c0b3b0,0,completed,True,2560,2048,1095,618,3655,0.0054651000,0.0068475000,d637d6c41e7f9f330c536d2137e317ab0dd6a7c3090174a698e2fd385d211b05
original,r4-s1,f5faa876ffa13ab8e9c0b3b0,1,completed,True,3042,2048,602,470,3644,0.0036081000,0.0049905000,563eb42bde9eb75c457fc3e2e9989a96bd2893105798e91f7d35618f6af9839a
original,r4-s1,f5faa876ffa13ab8e9c0b3b0,2,completed,True,3230,2048,648,516,3878,0.0039561000,0.0053385000,4b8d436756c602288287199d66c6fa516cdb84ee29467a56220fae0185dc3a31
original,r4-s1,5cc25ec5f7094231d3d5520e,0,completed,True,2639,2048,1253,1097,3892,0.0062353500,0.0076177500,1675ffe292e0e8dc33fb590baaad8f986b7ae25c459a54bce02770680517326a
original,r4-s1,36ef1bafafadd0f6bcbfce14,0,completed,True,2643,2048,652,481,3295,0.0035338500,0.0049162500,d26715eceb004e900b3a487ef83e05ddbff419e7f2cb3715f241f9819549f303
original,r4-s1,2cad46784d5c073f40617d52,0,completed,True,2724,2048,1993,1489,4717,0.0096291000,0.0110115000,632f86b5aa901fa41e1a982e97b6e6c90b477485e0c81733f7b5e5a40e266db0
original,r4-s1,5ab572ee2a3a392ac219ed7e,0,completed,True,2720,2048,1857,1274,4577,0.0090141000,0.0103965000,100b3423f7182c430a0dab543bc0eaf2a49474b22670b0a6132c790719aa21f6
original,r4-s1,89397e136294d559277fe8d8,0,completed,True,2643,2048,901,72,3544,0.0046543500,0.0060367500,a6245dbe2ab0818803248790faef9aa5ff4c595de34524446b31da434e5255bd
original,r4-s1,89397e136294d559277fe8d8,1,completed,True,3476,0,1932,1552,5408,0.0113010000,0.0113010000,fb7c362daee14eae384ddb383f3f8802aa4a3341d9c9718b229c3316401e57bd
original,r4-s1,89397e136294d559277fe8d8,2,completed,True,3912,2048,1968,1552,5880,0.0104076000,0.0117900000,a6917e93b78d38c9ac1eaff67f23b0b949c47a643d8b96c834a09f40c925a6d1
original,r4-s1,a4d8db7468708e24f3cbe360,0,completed,True,2680,2048,1814,1281,4494,0.0087906000,0.0101730000,479d87547bc0666ecdffef985f27288cccedef8cd6cfdf140916c31387533e43
original,r4-s1,c6896fe5b515284293b36807,0,completed,True,2641,2048,1563,990,4204,0.0076318500,0.0090142500,444cd10dd13091c1d69e195330a512b927870c4076a2fec3dc812f34b0b62eb3
original,r4-s1,c6896fe5b515284293b36807,1,completed,True,3219,2048,740,373,3959,0.0043618500,0.0057442500,b3abd7942bcd9da493a854d5f951575dc091a16496d98728c5d8f34e52198f7d
original,r4-s1,c6896fe5b515284293b36807,2,completed,True,3642,0,881,516,4523,0.0066960000,0.0066960000,fe45b3482590dca1d52cf5726090558fd1b9e2f06c16cafa4c68fde44b3a8e76
original,r4-s1,3e8dd5e74bc199bd9f519695,0,completed,True,2669,2048,2961,2006,5630,0.0139438500,0.0153262500,ae1cecef1c318d0d5216e6bbc395f4ed775c7cc83d3e8301b7ff18bba288dd2c
original,r4-s1,3e8dd5e74bc199bd9f519695,1,completed,True,3628,2048,3538,3044,7166,0.0172596000,0.0186420000,cc6537789f562491475a5ac142e3c5c4975413862dfeb9fafb0440bfb0a56a03
original,r4-s1,3e8dd5e74bc199bd9f519695,2,completed,True,4178,2048,1574,1009,5752,0.0088341000,0.0102165000,c8291522cb72fa11619318f0552692c601465224593f31e9d6ff4f56e75a0102
original,r4-s1,84e9a7bb3fb5f3ace269e1e0,0,completed,True,2706,2048,3034,2656,5740,0.0143001000,0.0156825000,945bb126f29b7685e61101c316f13cf431f290129e147bfab9d13651677268a2
original,r4-s1,5bdb5c946b01e065a3c6cbc1,0,completed,True,2750,2048,4967,4566,7717,0.0230316000,0.0244140000,e2b0b9c251528dbddcb8ff67c43db268015dbc7a529c414e1d946926df40ac88
original,r4-s1,dbd005c37f91f29157ad3f4f,0,completed,True,2746,2048,4417,3939,7163,0.0205536000,0.0219360000,582d7f2f51e2e4ba80b8b52793cc20c9333466c7a490452d9f013bb2fce9752d
original,r4-s1,6898e5c33a37ce291f596f48,0,completed,True,2667,2048,2228,1477,4895,0.0106438500,0.0120262500,5ef104e11ca40d73df8e40211e624f00dfaddbe7423bfeee588c8030f1415087
original,r4-s1,6898e5c33a37ce291f596f48,1,completed,True,3423,2048,3282,2818,6705,0.0159538500,0.0173362500,49c89077cf41c03ca9a2d2a0cb6b52b5f33b0ba1108f47b25cec1c708932dbc6
original,r4-s1,6898e5c33a37ce291f596f48,2,completed,True,3943,2048,3939,3432,7882,0.0193003500,0.0206827500,7f6a253a7aee47bc30cf6577b351382db4947e5210c0f0f96f9d2442e7aebb21
original,r4-s1,6ee9c8d709b9a2fe6ae8a62d,0,completed,True,2587,2048,1672,896,4259,0.0080818500,0.0094642500,8b5518f39291e38d85c5918b14be7402135de402064649ba560e6d864efbecc0
original,r4-s1,6ee9c8d709b9a2fe6ae8a62d,1,completed,True,3368,2048,598,422,3966,0.0038346000,0.0052170000,1d1ebe6c4d20d96f1d716d79a929218d5e5c9287198a786edf00ae67a8280699
original,r4-s1,6ee9c8d709b9a2fe6ae8a62d,2,completed,True,3600,2048,837,661,4437,0.0050841000,0.0064665000,e6cb1a7eeda5b916a11fffea16336659004131e48c4d4c508aa0a0730b56ea52
original,r4-s1,48fdf57dc202d3f5605f5ccf,0,completed,True,2624,2048,1089,915,3713,0.0054861000,0.0068685000,84cb173033c3ef0e992fa30c8ea5ff0fc10fbea6130144330cdda6a5e7bafbec
original,r4-s1,9e4ed35e11268cad66184034,0,completed,True,2585,2048,962,89,3547,0.0048853500,0.0062677500,7503d434fe8e372a37e40ee42e0082dfa9996fd09f6a15f5bca8a24a3aeabe93
original,r4-s1,9e4ed35e11268cad66184034,1,completed,True,3464,2048,414,238,3878,0.0030786000,0.0044610000,4650a47f727c02bed237f7fb7a1da788b60bac31cc77057702601e02fa258af7
original,r4-s1,9e4ed35e11268cad66184034,2,completed,True,3696,0,930,754,4626,0.0069570000,0.0069570000,40f1d4c2ca848b23d010c3a3efaaebc92243b452aa85310666b67b8c0b02bfe6
